Timeseries,WaterLevel,Capacity,Delta,Interval,FreeSpillway.FS1.edc4d650-578c-4acf-8c8c-7f0f4f672462,GatedSpillway.GS1.ccb4bb68-1a7e-4e73-a5a3-178763e09e7e,CircularCulvert.CC1.8dff0bb6-d821-46ee-adb0-48bab2fe54c5,CircularCulvertV2.CC2.f06e69a8-1417-47ce-a620-7afd4a384f4f,BoxCulvert.BC1.2aa5c0eb-b285-486f-aa1d-62816ab316fe,Pump.P1.5b8e3e58-f4e2-43c7-9ac6-c531abe4e4ce,Unknown.U1.3c240cde-0cad-4ae9-86a2-c97e43d32415,Inflow,Outflow
2022-03-14,108.2,2.233,-0.004999999999999893,86400,0.0,0.0,3.6848739028628934,0.12070581355072144,0.6405446976737224,0.0,0.0,4.388254043716968,4.446124414087337
2022-03-15,108.18,2.227,-0.006000000000000227,86400,0.0,0.0,3.6779669166538214,0.12049386288052835,0.5012701989793732,0.0,0.0,4.2302865340692755,4.299730978513723
2022-03-16,108.16,2.222,-0.004999999999999893,86400,0.0,0.0,3.6710469351398918,0.12028153872810894,0.5430011075218801,0.0,0.0,4.276459211019511,4.334329581389881
2022-03-17,108.14,2.216,-0.005999999999999783,86400,0.0,0.0,3.664113884692997,0.12006883911211773,0.11505662631359913,0.0,0.0,3.8297949056742726,3.899239350118714
2022-03-18,108.12,2.211,-0.0050000000000003375,86400,0.0,0.0,3.657167690987113,0.11985576203362795,0.7011135451149583,0.0,0.0,4.420266627765325,4.4781369981356995
2022-03-19,108.1,2.205,-0.005999999999999783,86400,0.0,0.0,3.650208278989021,0.11964230547591288,0.6119686617395133,0.0,0.0,4.312374801760005,4.381819246204447
2022-03-20,108.08,2.2,-0.004999999999999893,86400,0.0,0.0,3.643235572948859,0.1194284674042236,0.1359020597460383,0.0,0.0,3.840695729728752,3.8985661000991207
2022-03-21,108.06,2.194,-0.006000000000000227,86400,0.0,0.0,3.6362494963904783,0.11921424576556165,0.8478204282959284,1.53,1.53,7.593839726007522,7.663284170451969
2022-03-22,108.04,2.189,-0.004999999999999893,86400,0.0,0.0,3.629249972101676,0.11899963848844994,0.12717124947934952,0.0,0.0,3.8175504896991064,3.8754208600694753
2022-03-23,108.03,2.186,-0.0030000000000001137,86400,0.0,0.0,3.6257451427258376,0.11889218958302844,0.7843745222272915,0.0,0.0,4.494289632313935,4.529011854536158
2022-03-24,108.01,2.181,-0.004999999999999893,86400,0.0,0.0,3.6187253004338444,0.11867699992322361,0.5243089619708449,0.0,0.0,4.203840891957544,4.261711262327913
2022-03-25,108.0,2.178,-0.0030000000000001137,86400,0.0,0.0,3.6152102677437727,0.1185692586391676,0.48048202960683073,0.0,0.0,4.179539333767548,4.214261555989771
2022-03-26,107.98,2.173,-0.004999999999999893,86400,0.0,0.0,3.608169929479488,0.11835348182952565,0.020210434297490316,0.0,0.0,3.688863475236135,3.746733845606504
2022-03-27,107.97,2.17,-0.0030000000000001137,86400,0.0,0.0,3.6046446038409945,0.11824544576700136,0.3228377246374316,0.0,0.0,4.011005552023203,4.045727774245427
2022-03-28,107.95,2.165,-0.004999999999999893,86400,0.0,0.0,3.597583589021944,0.11802907697498487,0.7257713454119831,0.0,0.0,4.383513641038543,4.441384011408912
2022-03-29,107.94,2.162,-0.0030000000000001137,86400,0.0,0.0,3.594047879480739,0.11792074370114829,0.048589523662854545,8.16,8.16,20.04583592462252,20.080558146844744
2022-03-30,107.92,2.156,-0.005999999999999783,86400,0.0,0.0,3.5869660048570307,0.1177037780275635,0.14471250579152048,0.0,0.0,3.779937844231673,3.8493822886761144
2022-03-31,107.91,2.154,-0.002000000000000224,86400,0.0,0.0,3.5834198191113464,0.11759514507592117,0.20522804655758412,8.9,8.9,21.6830948625967,21.706243010744853
2022-04-01,107.9,2.151,-0.0030000000000001137,86400,0.0,0.0,3.579870120549071,0.11748641167765735,0.2210423817549383,0.0,0.0,3.883676691759443,3.918398913981666
2022-04-02,107.89,2.149,-0.0019999999999997797,86400,0.0,0.0,3.5763168987101803,0.11737757755362385,0.011289070658125407,0.0,0.0,3.681835398773784,3.7049835469219294
2022-04-03,107.88,2.146,-0.0030000000000001137,86400,0.0,0.0,3.5727601430826548,0.11726864242337755,0.7913800555773934,0.0,0.0,4.446686618861203,4.481408841083426
2022-04-04,107.87,2.143,-0.0030000000000001137,86400,0.0,0.0,3.569199843102094,0.11715960600517153,0.11905149720460904,0.76,0.76,5.290688724089651,5.325410946311874
2022-04-05,107.86,2.14,-0.0029999999999996696,86400,0.0,0.0,3.565635988151343,0.11705046801594611,0.6880697750836448,28.61,28.61,61.556034009028714,61.590756231250936
2022-04-06,107.9,2.151,0.010999999999999677,86400,0.0,0.0,3.579870120549071,0.11748641167765735,0.8895728934681856,0.0,0.0,4.714244240509725,4.586929425694914
2022-04-07,107.9,2.151,0.0,86400,0.0,0.0,3.579870120549071,0.11748641167765735,0.8262713162158654,0.0,0.0,4.523627848442594,4.523627848442594
2022-04-08,107.89,2.149,-0.0019999999999997797,86400,0.0,0.0,3.5763168987101803,0.11737757755362385,0.668598380446617,0.0,0.0,4.339144708562276,4.362292856710421
2022-04-09,107.88,2.146,-0.0030000000000001137,86400,0.0,0.0,3.5727601430826548,0.11726864242337755,0.6118635053041361,0.0,0.0,4.267170068587945,4.301892290810168
2022-04-10,107.87,2.143,-0.0030000000000001137,86400,0.0,0.0,3.569199843102094,0.11715960600517153,0.24425945529063872,0.0,0.0,3.8958966821756804,3.930618904397904
2022-04-11,107.86,2.14,-0.0029999999999996696,86400,0.0,0.0,3.565635988151343,0.11705046801594611,0.7741130946760749,0.0,0.0,4.422077328621145,4.456799550843364
2022-04-12,107.85,2.138,-0.002000000000000224,86400,0.0,0.0,3.562068567560146,0.11694122817132128,0.1557045654811682,6.62,6.62,17.051566213064486,17.074714361212635
2022-04-13,107.84,2.135,-0.0030000000000001137,86400,0.0,0.0,3.558497570604765,0.11683188618558747,0.6605061182108443,0.0,0.0,4.301113352778972,4.335835575001196
2022-04-14,107.83,2.132,-0.0029999999999996696,86400,0.0,0.0,3.554922986507584,0.11672244177169644,0.764081581309731,0.0,0.0,4.4010047873667935,4.435727009589011
2022-04-15,107.82,2.129,-0.0030000000000001137,86400,0.0,0.0,3.5513448044367624,0.1166128946412534,0.14957229324527527,0.0,0.0,3.7828077701010674,3.817529992323291
2022-04-16,107.81,2.127,-0.002000000000000224,86400,0.0,0.0,3.547763013505836,0.1165032445045077,0.8309497571931399,0.0,0.0,4.472067867055332,4.495216015203483
2022-04-17,107.8,2.124,-0.0029999999999996696,86400,0.0,0.0,3.5441776027733143,0.1163934910703434,0.5490761230660446,0.0,0.0,4.174924994687484,4.209647216909702
2022-04-18,107.79,2.122,-0.002000000000000224,86400,0.0,0.0,3.540588561242328,0.1162836340462713,0.48459533034911667,0.0,0.0,4.1183193774895654,4.141467525637716
2022-04-19,107.78,2.119,-0.0029999999999996696,86400,0.0,0.0,3.5369958778601944,0.11617367313841871,0.7056585908875802,0.0,0.0,4.3241059196639755,4.358828141886193
2022-04-20,107.77,2.116,-0.0030000000000001137,86400,0.0,0.0,3.533399541518054,0.11606360805152127,0.347409544244018,0.25,0.25,4.46215047159137,4.496872693813593
2022-04-21,107.76,2.113,-0.0030000000000001137,86400,0.0,0.0,3.529799541050457,0.11595343848891325,0.6294939605421114,0.0,0.0,4.240524717859258,4.275246940081482
2022-04-22,107.75,2.111,-0.0019999999999997797,86400,0.0,0.0,3.526195865234942,0.11584316415251782,0.32962057386663113,0.0,0.0,3.9485114551059457,3.971659603254091
2022-04-23,107.74,2.108,-0.0030000000000001137,86400,0.0,0.0,3.5225885027916597,0.1157327847428385,0.5524537862288926,0.0,0.0,4.156052851541167,4.190775073763391
2022-04-24,107.73,2.105,-0.0030000000000001137,86400,0.0,0.0,3.518977442382945,0.11562229995894922,0.6810328852182815,0.0,0.0,4.280910405337953,4.315632627560176
2022-04-25,107.72,2.102,-0.0030000000000001137,86400,0.0,0.0,3.515362672612884,0.11551170949848431,0.5371031643997444,0.0,0.0,4.133255324288888,4.167977546511112
2022-04-26,107.71,2.1,-0.0019999999999997797,86400,0.0,0.0,3.5117441820269297,0.11540101305762976,0.46248047545610665,0.0,0.0,4.066477522392521,4.089625670540666
2022-04-27,107.7,2.097,-0.0030000000000001137,86400,0.0,0.0,3.508121959111457,0.11529021033111299,0.1377801317436934,0.0,0.0,3.7264700789640397,3.7611923011862634
2022-04-28,107.69,2.095,-0.0019999999999997797,86400,0.0,0.0,3.504495992293328,0.1151793010121926,0.6611909489892398,0.0,0.0,4.257718094146615,4.28086624229476
2022-04-29,107.68,2.092,-0.0030000000000001137,86400,0.0,0.0,3.5008662699394875,0.11506828479264958,0.5093711830320129,0.0,0.0,4.090583515541926,4.125305737764149
2022-04-30,107.72,2.102,0.009999999999999787,86400,0.0,0.0,3.515362672612884,0.11551170949848431,0.8267816679226383,8.65,8.65,21.873396790774745,21.757656050034008
2022-05-01,107.72,2.102,0.0,86400,0.0,0.0,3.515362672612884,0.11551170949848431,0.000528683262954796,0.51,0.51,4.651403065374323,4.651403065374323
2022-05-02,107.71,2.1,-0.0019999999999997797,86400,0.0,0.0,3.5117441820269297,0.11540101305762976,0.22010348338009533,0.0,0.0,3.82410053031651,3.847248678464655
2022-05-03,107.7,2.097,-0.0030000000000001137,86400,0.0,0.0,3.508121959111457,0.11529021033111299,0.19712667746161122,0.0,0.0,3.7858166246819573,3.820538846904181
2022-05-04,107.69,2.095,-0.0019999999999997797,86400,0.0,0.0,3.504495992293328,0.1151793010121926,0.34380780112730913,0.0,0.0,3.940334946284684,3.9634830944328296
2022-05-05,107.68,2.092,-0.0030000000000001137,86400,0.0,0.0,3.5008662699394875,0.11506828479264958,0.5765248837069797,0.0,0.0,4.157737216216893,4.1924594384391165
2022-05-06,107.67,2.089,-0.0030000000000001137,86400,0.0,0.0,3.497232780356493,0.11495716136277598,0.2722883157378663,0.0,0.0,3.8497560352349116,3.8844782574571353
2022-05-07,107.66,2.086,-0.0030000000000001137,86400,0.0,0.0,3.493595511790109,0.11484593041136597,0.26087387859634975,0.0,0.0,3.834593098575601,3.8693153207978246
2022-05-08,107.65,2.084,-0.0019999999999997797,86400,0.0,0.0,3.489954452424848,0.11473459162570525,0.8819139304373329,3.81,3.81,12.083454826339741,12.106602974487886
2022-05-09,107.64,2.081,-0.0030000000000001137,86400,0.0,0.0,3.486309590383505,0.11462314469156025,0.22606550586762414,0.0,0.0,3.792276018720466,3.8269982409426895
2022-05-10,107.63,2.078,-0.0030000000000001137,86400,0.0,0.0,3.482660913726743,0.11451158929316872,0.26349842945721325,0.0,0.0,3.825948710254901,3.8606709324771247
2022-05-11,107.62,2.075,-0.0029999999999996696,86400,0.0,0.0,3.4790084104526127,0.11439992511322897,0.5212306044412529,0.0,0.0,4.079916717784876,4.114638940007095
2022-05-12,107.61,2.073,-0.002000000000000224,86400,0.0,0.0,3.475352068496083,0.1142881518328886,0.5601546887788149,0.0,0.0,4.126646760959636,4.149794909107786
2022-05-13,107.6,2.07,-0.0030000000000001137,86400,0.0,0.0,3.4716918757286033,0.11417626913173506,0.11846370407516275,0.0,0.0,3.6696096267132776,3.7043318489355013
2022-05-14,107.59,2.068,-0.0019999999999997797,86400,0.0,0.0,3.4680278199576215,0.11406427668778442,0.5230701826873198,0.0,0.0,4.082014131184581,4.105162279332726
2022-05-15,107.58,2.065,-0.0030000000000001137,86400,0.0,0.0,3.464359888926091,0.1139521741774699,0.05260931819054891,0.0,0.0,3.5961991590718863,3.63092138129411
2022-05-16,107.57,2.062,-0.0030000000000001137,86400,0.0,0.0,3.460688070312027,0.1138399612756322,0.7643389907113548,4.33,4.33,12.964144800076793,12.998867022299015
2022-05-17,107.57,2.062,0.0,86400,0.0,0.0,3.460688070312027,0.1138399612756322,0.7920551415471053,0.0,0.0,4.366583173134765,4.366583173134765
2022-05-18,107.55,2.057,-0.004999999999999893,86400,0.0,0.0,3.4533327207206654,0.11361520298871748,0.16771656263014695,17.04,17.04,37.75679411596916,37.814664486339524
2022-05-19,107.59,2.059,0.002000000000000224,86400,0.0,0.0,3.4680278199576215,0.11406427668778442,0.3735399168651719,0.0,0.0,3.9787801616587286,3.955632013510578
2022-05-20,107.56,2.059,0.0,86400,0.0,0.0,3.4570123517280074,0.11372763765550781,0.877222040693555,0.0,0.0,4.44796203007707,4.44796203007707
2022-05-21,107.55,2.07,0.010999999999999677,86400,0.0,0.0,3.4533327207206654,0.11361520298871748,0.8836284331457737,1.54,1.54,7.657891171669968,7.530576356855157
2022-05-22,107.54,2.054,-0.016000000000000014,86400,0.0,0.0,3.449649164770241,0.1135026569452562,0.321497451675043,16.02,16.02,35.73946408820536,35.92464927339054
2022-05-23,107.56,2.059,0.0050000000000003375,86400,0.0,0.0,3.4570123517280074,0.11372763765550781,0.6355765077308477,1.27,1.27,6.804186867484737,6.746316497114362
2022-05-24,107.56,2.06,0.0009999999999998899,86400,0.0,0.0,3.4570123517280074,0.11372763765550781,0.4827424356565163,0.0,0.0,4.065056499114104,4.053482425040031
2022-05-25,107.55,2.057,-0.0030000000000001137,86400,0.0,0.0,3.4533327207206654,0.11361520298871748,0.7723857032540355,0.0,0.0,4.304611404741196,4.339333626963419
2022-05-26,107.54,2.054,-0.0030000000000001137,86400,0.0,0.0,3.449649164770241,0.1135026569452562,0.43599123256879474,0.0,0.0,3.9644208320620686,3.9991430542842923
2022-05-27,107.53,2.051,-0.0029999999999996696,86400,0.0,0.0,3.4459616712900343,0.11338999919348054,0.844728391447866,60.12,60.12,124.60935783970918,124.64408006193139
2022-05-28,107.9,2.151,0.09999999999999964,86400,0.0,0.0,3.579870120549071,0.11748641167765735,0.6311940690800252,19.48,19.48,44.44595800871415,43.28855060130675
2022-05-29,107.92,2.156,0.0050000000000003375,86400,0.0,0.0,3.5869660048570307,0.1177037780275635,0.5545635044250915,2.35,2.35,9.01710365768006,8.959233287309685
2022-05-30,107.92,2.156,0.0,86400,0.0,0.0,3.5869660048570307,0.1177037780275635,0.19226793900123368,0.25,0.25,4.396937721885828,4.396937721885828
2022-05-31,107.91,2.154,-0.002000000000000224,86400,0.0,0.0,3.5834198191113464,0.11759514507592117,0.7040424687024472,0.0,0.0,4.381909284741564,4.4050574328897145
2022-06-01,107.9,2.151,-0.0030000000000001137,86400,0.0,0.0,3.579870120549071,0.11748641167765735,0.1319137936136497,0.25,0.25,4.294548103618155,4.329270325840378
2022-06-02,107.89,2.149,-0.0019999999999997797,86400,0.0,0.0,3.5763168987101803,0.11737757755362385,0.40975442743786894,1.27,1.27,6.620300755553528,6.643448903701673
2022-06-03,107.89,2.149,0.0,86400,0.0,0.0,3.5763168987101803,0.11737757755362385,0.6823885472260329,5.37,5.37,15.116083023489841,15.11608302348984
2022-06-04,108.89,2.15,0.0009999999999998899,86400,0.0,0.0,3.9157112457381236,0.12780304130127537,0.4542971981898665,0.25,0.25,5.009385559303338,4.997811485229265
2022-06-05,107.88,2.146,-0.0040000000000000036,86400,0.0,0.0,3.5727601430826548,0.11726864242337755,0.5846262118361881,0.0,0.0,4.2283587010459245,4.27465499734222
2022-06-06,107.87,2.143,-0.0030000000000001137,86400,0.0,0.0,3.569199843102094,0.11715960600517153,0.22723571200464063,0.0,0.0,3.8788729388896828,3.913595161111906
2022-06-07,107.86,2.14,-0.0029999999999996696,86400,0.0,0.0,3.565635988151343,0.11705046801594611,0.4836233156725868,0.0,0.0,4.131587549617658,4.166309771839876
2022-06-08,107.85,2.138,-0.002000000000000224,86400,0.0,0.0,3.562068567560146,0.11694122817132128,0.20765733166462327,0.0,0.0,3.8635189792479396,3.88666712739609
2022-06-09,107.84,2.135,-0.0030000000000001137,86400,0.0,0.0,3.558497570604765,0.11683188618558747,0.8596820924694145,0.0,0.0,4.500289327037542,4.5350115492597665
2022-06-10,107.86,2.14,0.0050000000000003375,86400,0.0,0.0,3.565635988151343,0.11705046801594611,0.7332055553388936,11.46,11.46,27.39376238187656,27.335892011506186
2022-06-11,107.86,2.14,0.0,86400,0.0,0.0,3.565635988151343,0.11705046801594611,0.8485310434823734,0.0,0.0,4.531217499649663,4.531217499649663
2022-06-12,107.85,2.138,-0.002000000000000224,86400,0.0,0.0,3.562068567560146,0.11694122817132128,0.3306005316593964,8.14,8.14,20.266462179242712,20.289610327390864
2022-06-13,107.84,2.135,-0.0030000000000001137,86400,0.0,0.0,3.558497570604765,0.11683188618558747,0.08316261855548811,0.25,0.25,4.223769853123617,4.25849207534584
2022-06-14,107.84,2.135,0.0,86400,0.0,0.0,3.558497570604765,0.11683188618558747,0.15413034198982298,0.0,0.0,3.8294597987801753,3.8294597987801753
2022-06-15,107.82,2.129,-0.005999999999999783,86400,0.0,0.0,3.5513448044367624,0.1166128946412534,0.11732646902479914,0.0,0.0,3.715839723658373,3.785284168102815
2022-06-16,107.81,2.127,-0.002000000000000224,86400,0.0,0.0,3.547763013505836,0.1165032445045077,0.24734502206898323,0.0,0.0,3.888463131931176,3.9116112800793266
2022-06-17,107.8,2.124,-0.0029999999999996696,86400,0.0,0.0,3.5441776027733143,0.1163934910703434,0.8815806225074371,3.31,3.31,11.127429494128878,11.162151716351095
2022-06-18,107.78,2.119,-0.004999999999999893,86400,0.0,0.0,3.5369958778601944,0.11617367313841871,0.2149727530525779,2.03,2.03,7.870271933680821,7.928142304051191
2022-06-19,107.76,2.113,-0.006000000000000227,86400,0.0,0.0,3.529799541050457,0.11595343848891325,0.01663226874504447,0.0,0.0,3.5929408038399675,3.662385248284415
2022-06-20,107.75,2.111,-0.0019999999999997797,86400,0.0,0.0,3.526195865234942,0.11584316415251782,0.06797428018683946,0.0,0.0,3.686865161426154,3.710013309574299
2022-06-21,107.74,2.108,-0.0030000000000001137,86400,0.0,0.0,3.5225885027916597,0.1157327847428385,0.8842741341279965,2.29,2.29,9.067873199440273,9.102595421662496
2022-06-22,107.72,2.102,-0.006000000000000227,86400,0.0,0.0,3.515362672612884,0.11551170949848431,0.8251721892200752,23.31,23.31,51.006602126886996,51.076046571331446
2022-06-23,107.74,2.108,0.006000000000000227,86400,0.0,0.0,3.5225885027916597,0.1157327847428385,0.0769608976244017,0.0,0.0,3.7847266296033473,3.7152821851589
2022-06-24,107.74,2.108,0.0,86400,0.0,0.0,3.5225885027916597,0.1157327847428385,0.4884634655541063,0.0,0.0,4.126784753088605,4.126784753088605
2022-06-25,107.72,2.102,-0.006000000000000227,86400,0.0,0.0,3.515362672612884,0.11551170949848431,0.4425543657194821,0.0,0.0,4.003984303386403,4.07342874783085
2022-06-26,107.7,2.097,-0.004999999999999893,86400,0.0,0.0,3.508121959111457,0.11529021033111299,0.34770235762954926,0.0,0.0,3.9132441567017504,3.9711145270721193
2022-06-27,107.68,2.092,-0.004999999999999893,86400,0.0,0.0,3.5008662699394875,0.11506828479264958,0.1695925527788017,0.0,0.0,3.7276567371405696,3.7855271075109385
2022-06-28,107.68,2.092,0.0,86400,0.0,0.0,3.5008662699394875,0.11506828479264958,0.3459634114601815,4.83,4.83,13.621897966192321,13.62189796619232
2022-06-29,107.66,2.086,-0.006000000000000227,86400,0.0,0.0,3.493595511790109,0.11484593041136597,0.8138540129467507,0.0,0.0,4.352851010703779,4.422295455148226
2022-06-30,107.66,2.086,0.0,86400,0.0,0.0,3.493595511790109,0.11484593041136597,0.5903137697961252,12.39,12.39,28.978755211997598,28.9787552119976
2022-07-01,107.64,2.081,-0.004999999999999893,86400,0.0,0.0,3.486309590383505,0.11462314469156025,0.26495474104891664,4.7,4.7,13.208017105753612,13.265887476123982
2022-07-02,107.62,2.075,-0.005999999999999783,86400,0.0,0.0,3.4790084104526127,0.11439992511322897,0.4648900311358191,5.12,5.12,14.22885392225722,14.298298366701662
2022-07-03,107.6,2.07,-0.0050000000000003375,86400,0.0,0.0,3.4716918757286033,0.11417626913173506,0.9042683822025339,24.19,24.19,52.81226615669251,52.870136527062876
2022-07-04,107.64,2.081,0.01100000000000012,86400,0.0,0.0,3.486309590383505,0.11462314469156025,0.04349361827426707,0.76,0.76,5.291741168164148,5.164426353349333
2022-07-05,107.64,2.081,0.0,86400,0.0,0.0,3.486309590383505,0.11462314469156025,0.3990054654515945,0.25,0.25,4.49993820052666,4.49993820052666
2022-07-06,107.62,2.075,-0.005999999999999783,86400,0.0,0.0,3.4790084104526127,0.11439992511322897,0.8742161136593364,0.0,0.0,4.398180004780736,4.467624449225178
2022-07-07,107.6,2.07,-0.0050000000000003375,86400,0.0,0.0,3.4716918757286033,0.11417626913173506,0.062096873713973474,2.54,2.54,8.67009464820394,8.727965018574313
2022-07-08,107.6,2.07,0.0,86400,0.0,0.0,3.4716918757286033,0.11417626913173506,0.1359848306405511,10.45,10.45,24.621852975500886,24.621852975500886
2022-07-09,107.7,2.097,0.027000000000000135,86400,0.0,0.0,3.508121959111457,0.11529021033111299,0.42297564921375275,13.0,13.0,30.358887818656317,30.04638781865632
2022-07-10,107.74,2.108,0.01100000000000012,86400,0.0,0.0,3.5225885027916597,0.1157327847428385,0.9119084274767018,7.12,7.12,18.917544529826017,18.7902297150112
2022-07-11,107.78,2.119,0.01100000000000012,86400,0.0,0.0,3.5369958778601944,0.11617367313841871,0.10619843326081899,3.57,3.57,11.026682799074248,10.899367984259431
2022-07-12,107.78,2.119,0.0,86400,0.0,0.0,3.5369958778601944,0.11617367313841871,0.6154186579077118,1.53,1.53,7.328588208906325,7.328588208906325
2022-07-13,107.76,2.113,-0.006000000000000227,86400,0.0,0.0,3.529799541050457,0.11595343848891325,0.7077836609406591,0.0,0.0,4.284092196035583,4.35353664048003
2022-07-14,107.76,2.113,0.0,86400,0.0,0.0,3.529799541050457,0.11595343848891325,0.08263662584376709,2.32,2.32,8.368389605383138,8.368389605383138
2022-07-15,107.75,2.111,-0.0019999999999997797,86400,0.0,0.0,3.526195865234942,0.11584316415251782,0.5848718867020017,3.31,3.31,10.823762767941316,10.846910916089461
2022-07-16,107.75,2.111,0.0,86400,0.0,0.0,3.526195865234942,0.11584316415251782,0.33399820149009557,1.53,1.53,7.036037230877555,7.036037230877556
2022-07-17,107.74,2.108,-0.0030000000000001137,86400,0.0,0.0,3.5225885027916597,0.1157327847428385,0.49752341829996005,3.13,3.13,10.361122483612235,10.395844705834458
2022-07-18,107.73,2.105,-0.0030000000000001137,86400,0.0,0.0,3.518977442382945,0.11562229995894922,0.06145515568788961,0.0,0.0,3.66133267580756,3.696054898029784
2022-07-19,108.04,2.189,0.08400000000000007,86400,0.0,0.0,3.629249972101676,0.11899963848844994,0.11113224326756621,20.86,20.86,46.55160407607991,45.57938185385769
2022-07-20,108.14,2.216,0.027000000000000135,86400,0.0,0.0,3.664113884692997,0.12006883911211773,0.002470081360726072,24.47,24.47,53.03915280516584,52.72665280516584
2022-07-21,108.5,2.314,0.09799999999999986,86400,0.0,0.0,3.786967293230825,0.12384155167386701,0.4579318013948999,2.8,2.8,11.10299990555885,9.968740646299592
2022-07-22,108.6,2.341,0.027000000000000135,86400,0.0,0.0,3.8203921892915638,0.12486930001541977,0.7581026202611237,0.0,0.0,5.015864109568108,4.703364109568107
2022-07-23,108.6,2.341,0.0,86400,0.0,0.0,3.8203921892915638,0.12486930001541977,0.983072758306933,0.0,0.0,4.9283342476139165,4.9283342476139165
2022-07-24,108.58,2.336,-0.0050000000000003375,86400,0.0,0.0,3.81373064596859,0.1246644281792964,0.4121880719155044,0.0,0.0,4.292712775693016,4.350583146063391
2022-07-25,108.56,2.33,-0.005999999999999783,86400,0.0,0.0,3.807057446375089,0.12445921910489793,0.8770239300334611,0.0,0.0,4.739096151069006,4.808540595513448
2022-07-26,108.54,2.325,-0.004999999999999893,86400,0.0,0.0,3.800372529108169,0.12425367112134365,0.27088504009571246,0.0,0.0,4.137640869954857,4.195511240325225
2022-07-27,108.52,2.319,-0.006000000000000227,86400,0.0,0.0,3.793675832223939,0.1240477825439094,0.6918073186298375,1.53,1.53,7.600086488953239,7.669530933397686
2022-07-28,108.5,2.314,-0.004999999999999893,86400,0.0,0.0,3.786967293230825,0.12384155167386701,0.8430842675027479,0.0,0.0,4.696022742037072,4.75389311240744
2022-07-29,108.48,2.309,-0.004999999999999893,86400,0.0,0.0,3.7802468490827437,0.12363497679831995,0.8643886700199237,0.25,0.25,5.210400125530618,5.268270495900987
2022-07-30,108.46,2.303,-0.006000000000000227,86400,0.0,0.0,3.7735144361721984,0.12342805619003776,0.7436195595553806,0.0,0.0,4.57111760747317,4.640562051917617
2022-07-31,108.44,2.298,-0.004999999999999893,86400,0.0,0.0,3.766769990323274,0.12322078810728795,0.6189487689517482,0.0,0.0,4.4510691770119415,4.50893954738231
2022-08-01,108.42,2.292,-0.006000000000000227,86400,0.0,0.0,3.760013446784467,0.12301317079366418,0.9107596270176879,37.26,37.26,79.24434180015137,79.31378624459582
2022-08-02,108.54,2.325,0.03300000000000036,86400,0.0,0.0,3.800372529108169,0.12425367112134365,0.2190535523768312,0.0,0.0,4.525624197050792,4.143679752606344
2022-08-03,108.58,2.336,0.010999999999999677,86400,0.0,0.0,3.81373064596859,0.1246644281792964,0.21933027803290855,2.8,2.8,9.885040166995607,9.757725352180795
2022-08-04,108.58,2.336,0.0,86400,0.0,0.0,3.81373064596859,0.1246644281792964,0.3227198424979208,1.27,1.27,6.8011149166458065,6.8011149166458065
2022-08-05,108.58,2.336,0.0,86400,0.0,0.0,3.81373064596859,0.1246644281792964,0.7767762973915324,6.1,6.1,16.915171371539415,16.915171371539415
2022-08-06,108.58,2.336,0.0,86400,0.0,0.0,3.81373064596859,0.1246644281792964,0.01780539019381198,4.58,4.58,13.116200464341697,13.116200464341699
2022-08-07,108.58,2.336,0.0,86400,0.0,0.0,3.81373064596859,0.1246644281792964,0.8107246467456143,6.9,6.9,18.5491197208935,18.5491197208935
2022-08-08,108.62,2.346,0.010000000000000231,86400,0.0,0.0,3.8270421372124996,0.12507383627046428,0.32160236987164514,25.75,25.75,55.88945908409535,55.77371834335461
2022-08-09,108.92,2.427,0.08099999999999996,86400,0.0,0.0,3.9254397358767346,0.12810269714358263,0.5218033432383333,0.76,0.76,7.032845776258651,6.09534577625865
2022-08-10,108.94,2.433,0.005999999999999783,86400,0.0,0.0,3.931912023430839,0.128302078894032,0.6659736362420222,0.0,0.0,4.795632183011335,4.726187738566893
2022-08-11,108.94,2.433,0.0,86400,0.0,0.0,3.931912023430839,0.128302078894032,0.8311799991982154,6.61,6.61,18.111394101523086,18.111394101523086
2022-08-12,108.96,2.438,0.0050000000000003375,86400,0.0,0.0,3.93837367450068,0.1285011512851164,0.3019681547498482,0.0,0.0,4.426713350906018,4.368842980535645
2022-08-13,108.96,2.438,0.0,86400,0.0,0.0,3.93837367450068,0.1285011512851164,0.5253472775368944,0.0,0.0,4.59222210332269,4.59222210332269
2022-08-14,108.96,2.438,0.0,86400,0.0,0.0,3.93837367450068,0.1285011512851164,0.7415092245727699,0.0,0.0,4.808384050358566,4.808384050358566
2022-08-15,108.94,2.433,-0.0050000000000003375,86400,0.0,0.0,3.931912023430839,0.128302078894032,0.43429000948274243,20.93,20.93,46.29663374143724,46.354504111807614
2022-08-16,109.02,2.454,0.02100000000000035,86400,0.0,0.0,3.9576953293552033,0.12909652660242368,0.4548205236208307,6.1,6.1,16.984667935134016,16.741612379578456
2022-08-17,109.06,2.465,0.010999999999999677,86400,0.0,0.0,3.9705241971306524,0.12949192270929585,0.9384678197954255,2.82,2.82,10.805798754450185,10.678483939635374
2022-08-18,109.06,2.465,0.0,86400,0.0,0.0,3.9705241971306524,0.12949192270929585,0.3115616462924675,0.0,0.0,4.411577766132416,4.411577766132416
2022-08-19,109.06,2.465,0.0,86400,0.0,0.0,3.9705241971306524,0.12949192270929585,0.6836654876674523,0.0,0.0,4.7836816075074005,4.7836816075074005
